latitude_deg	longitude_deg	height_m	gravity_mGal	survey_ID	year	xGEOID17RefB	h
37.273	-107.0325	2244.2	979214.778	3814	1971	-18.2649070757	2225.9350929242996
37.27283	-107.1775	2355.1	979191.782	3814	1971	-18.52484164708	2336.57515835292
37.27267	-107.88083	1988.2	979277.342	3814	1971	-19.60853853586	1968.5914614641401
37.27267	-107.80267	2199.1	979225.147	3814	1971	-19.64535622027	2179.45464377973
37.272	-107.65333	2211.0	979217.566	3814	1971	-19.47848617346	2191.52151382654
37.27133	-107.34383	2060.1	979249.001	3814	1971	-18.76774526318	2041.33225473682
37.27	-106.39267	3022.4	979064.264	3814	1971	-16.5603414625	3005.8396585375
37.26917	-107.795	2180.8	979226.543	3814	1971	-19.67079255667	2161.12920744333
37.269	-106.1105	2384.7	979192.814	3814	1971	-17.45025356576	2367.24974643424
37.269	-106.01883	2330.8	979211.845	3814	1971	-17.56122833986	2313.23877166014
37.26883	-107.17117	2333.8	979194.597	3814	1971	-18.54713464084	2315.2528653591603
37.26867	-107.61367	2162.5	979229.72	3814	1971	-19.43527002862	2143.06472997138
37.26867	-106.083	2366.7	979199.228	3814	1971	-17.49782314855	2349.2021768514496
37.2685	-107.175	2349.4	979191.835	3814	1971	-18.55596475084	2330.8440352491602
37.268	-107.05233	2316.4	979198.253	3814	1971	-18.34338294505	2298.05661705495
37.26783	-107.72617	2196.0	979216.859	3814	1971	-19.61533327742	2176.38466672258
37.26783	-107.028	2210.7	979220.285	3814	1971	-18.28026680985	2192.4197331901496
37.26783	-106.16417	2435.3	979184.008	3814	1971	-17.30934996302	2417.9906500369802
37.26633	-107.31783	2697.4	979122.88	3814	1971	-18.77435323285	2678.62564676715
37.26633	-106.9605	2212.2	979222.726	3814	1971	-18.03594475252	2194.1640552474796
37.26617	-107.011	2157.6	979233.023	3814	1971	-18.23543261752	2139.36456738248
37.266	-106.99167	2184.8	979228.892	3814	1971	-18.16674033733	2166.6332596626703
37.26583	-107.92133	2039.1	979270.752	3814	1971	-19.57759974502	2019.5224002549799
37.2645	-107.6015	2135.7	979234.014	3814	1971	-19.44725306754	2116.25274693246
37.26417	-107.96917	2213.7	979245.694	3814	1971	-19.49188645414	2194.2081135458598
37.264	-107.9875	2275.6	979235.263	3814	1971	-19.46914482025	2256.1308551797497
37.26383	-107.75233	2147.6	979230.051	3814	1971	-19.67961115788	2127.92038884212
37.26383	-107.04333	2296.6	979202.678	3814	1971	-18.34400098503	2278.25599901497
37.26333	-107.45033	2359.4	979189.439	3814	1971	-19.10825945876	2340.29174054124
37.26333	-107.2635	2710.8	979126.687	3814	1971	-18.73195142394	2692.0680485760604
37.26317	-107.17833	2267.1	979205.854	3814	1971	-18.60397859013	2248.49602140987
37.26267	-107.89167	2324.4	979203.991	3814	1971	-19.66814293437	2304.7318570656303
37.262	-107.905	2354.5	979202.133	3814	1971	-19.64527320598	2334.85472679402
37.262	-107.3445	2055.2	979251.956	3814	1971	-18.86436876793	2036.3356312320698
37.26183	-107.8785	1970.5	979278.372	3814	1971	-19.69894086911	1950.80105913089
37.26183	-107.641	2187.2	979220.525	3814	1971	-19.55590365135	2167.64409634865
37.26167	-107.7625	2134.2	979233.141	3814	1971	-19.70844148621	2114.4915585137896
37.261	-107.057	2292.1	979202.043	3814	1971	-18.39362040943	2273.70637959057
37.26067	-107.048	2274.4	979206.486	3814	1971	-18.37304080147	2256.02695919853
37.26	-108.21283	2163.7	979267.925	3814	1971	-19.66678404768	2144.03321595232
37.25983	-107.23083	2164.3	979230.4	3814	1971	-18.71768717694	2145.58231282306
37.25967	-108.08533	2286.9	979237.237	3814	1971	-19.5149606424	2267.3850393576
37.25883	-107.063	2291.1	979201.705	3814	1971	-18.41971805274	2272.68028194726
37.25867	-107.795	2169.2	979227.721	3814	1971	-19.75936687615	2149.4406331238497
37.2585	-106.93333	2257.6	979212.296	3814	1971	-17.94174548726	2239.65825451274
37.25833	-107.01517	2170.1	979229.537	3814	1971	-18.28754966612	2151.81245033388
37.25833	-106.183	2461.2	979180.908	3814	1971	-17.24019171317	2443.9598082868297
37.25783	-107.27717	2623.7	979142.486	3814	1971	-18.79970413288	2604.90029586712
37.25717	-108.05633	2411.5	979211.415	3814	1971	-19.5159355338	2391.9840644662
37.25667	-107.87333	2003.1	979271.139	3814	1971	-19.74713704443	1983.35286295557
37.25667	-107.382	2391.7	979185.557	3814	1971	-19.00326070174	2372.6967392982597
37.256	-107.18583	2196.0	979219.698	3814	1971	-18.6735163504	2177.3264836496
37.2555	-107.29717	2515.5	979161.428	3814	1971	-18.84903502233	2496.65096497767
37.25533	-106.32067	2994.0	979075.522	3814	1971	-16.68308691068	2977.31691308932
37.25517	-108.1075	2246.3	979245.484	3814	1971	-19.563904662	2226.7360953380003
37.255	-107.81333	2145.1	979234.129	3814	1971	-19.79633556396	2125.30366443604
37.2545	-108.0285	2389.9	979214.165	3814	1971	-19.52774681009	2370.37225318991
37.25417	-106.06033	2349.7	979202.546	3814	1971	-17.51629257506	2332.1837074249397
37.25383	-107.61083	2139.0	979234.245	3814	1971	-19.56633891812	2119.43366108188
37.25367	-107.0685	2289.3	979201.889	3814	1971	-18.46069624232	2270.83930375768
37.25333	-107.87583	1979.9	979276.128	3814	1971	-19.76866452788	1960.13133547212
37.25283	-107.76933	2138.1	979232.289	3814	1971	-19.78837650214	2118.3116234978597
37.25267	-107.00933	2140.9	979234.648	3814	1971	-18.29334433956	2122.60665566044
37.2525	-107.82833	2197.0	979223.516	3814	1971	-19.81611924348	2177.18388075652
37.25217	-107.19217	2164.0	979226.486	3814	1971	-18.71495683757	2145.28504316243
37.25167	-107.21	2250.0	979211.674	3814	1971	-18.75122900754	2231.24877099246
37.25083	-106.99267	2155.5	979233.734	3814	1971	-18.23842813056	2137.26157186944
37.2505	-107.5715	2120.5	979235.367	3814	1971	-19.49768904126	2101.00231095874
37.25033	-106.3355	2978.8	979077.096	3814	1971	-16.65026205297	2962.14973794703
37.24783	-107.34183	2015.0	979252.651	3814	1971	-19.0023232004	1995.9976767996
37.24367	-107.7115	2189.6	979222.887	3814	1971	-19.81488026312	2169.78511973688
37.243	-107.54833	2130.2	979232.507	3814	1971	-19.50175487588	2110.6982451241197
37.24233	-107.74133	2117.1	979234.99	3814	1971	-19.84966167811	2097.25033832189
37.24133	-107.30067	2481.6	979163.886	3814	1971	-18.98800860244	2462.61199139756
37.241	-107.57183	2106.7	979237.117	3814	1971	-19.57635818716	2087.1236418128397
37.24067	-107.02433	2234.4	979216.502	3814	1971	-18.39773264068	2216.0022673593203
37.23983	-106.01917	2330.2	979212.309	3814	1971	-17.52910527939	2312.67089472061
37.23967	-106.2915	2847.7	979110.922	3814	1971	-16.77353995991	2830.9264600400898
37.2395	-107.10183	2248.2	979210.26	3814	1971	-18.61395560256	2229.5860443974398
37.23917	-107.43	2244.2	979209.084	3814	1971	-19.29134622738	2224.90865377262
37.23917	-107.15717	2111.9	979234.724	3814	1971	-18.73847002659	2093.16152997341
37.23867	-107.13317	2144.5	979228.547	3814	1971	-18.68899033166	2125.81100966834
37.236	-106.21383	2540.8	979168.061	3814	1971	-17.10862001733	2523.6913799826702
37.23567	-106.155	2508.5	979162.646	3814	1971	-17.33825243521	2491.16174756479
37.234	-106.4645	2789.8	979108.026	3814	1971	-16.47650717543	2773.32349282457
37.23383	-107.03633	2176.2	979226.364	3814	1971	-18.46609795437	2157.7339020456297
37.2335	-108.21533	2129.0	979274.373	3814	1971	-19.83617633561	2109.16382366439
37.23317	-107.18333	2080.5	979239.924	3814	1971	-18.83670572176	2061.66329427824
37.232	-107.39567	2097.6	979236.309	3814	1971	-19.27934134047	2078.3206586595297
37.23033	-107.6	2109.2	979235.996	3814	1971	-19.73196962408	2089.4680303759196
37.22967	-107.78667	2124.4	979234.556	3814	1971	-19.96612655437	2104.43387344563
37.22967	-107.76383	2104.3	979237.559	3814	1971	-19.95394188066	2084.3460581193403
37.229	-107.91367	2063.1	979264.255	3814	1971	-19.87742582248	2043.2225741775198
37.22883	-107.357	2031.4	979249.478	3814	1971	-19.22089795338	2012.17910204662
37.22867	-106.248	2683.4	979143.805	3814	1971	-16.95366606263	2666.44633393737
37.22717	-107.82033	2061.3	979249.35	3814	1971	-19.99254873756	2041.3074512624403
37.22717	-107.193	2071.7	979241.012	3814	1971	-18.89963649484	2052.80036350516
37.227	-107.9405	2087.5	979263.884	3814	1971	-19.83785753289	2067.66214246711
37.22683	-106.06133	2386.8	979194.229	3814	1971	-17.49274673613	2369.3072532638703
37.22617	-106.98517	2207.9	979222.925	3814	1971	-18.30213759293	2189.59786240707
37.22583	-107.03433	2193.9	979223.497	3814	1971	-18.49187411835	2175.40812588165
37.2245	-107.34167	1994.0	979256.55	3814	1971	-19.22712121566	1974.77287878434
37.22383	-107.985	2189.0	979248.517	3814	1971	-19.79207332262	2169.20792667738
37.22367	-107.678	2119.8	979233.289	3814	1971	-19.93163498327	2099.86836501673
37.22367	-107.21083	2081.1	979238.775	3814	1971	-18.96432609647	2062.13567390353
37.22317	-107.27367	2067.1	979241.876	3814	1971	-19.09843891413	2048.00156108587
37.223	-107.30967	2184.8	979220.264	3814	1971	-19.17214346009	2165.62785653991
37.2215	-106.09617	2444.8	979178.563	3814	1971	-17.45819521341	2427.3418047865903
37.22133	-108.1545	2227.1	979247.94	3814	1971	-19.8429385831	2207.2570614169
37.2205	-106.13133	2481.3	979167.169	3814	1971	-17.40100371228	2463.8989962877204
37.22017	-107.34117	1994.9	979256.304	3814	1971	-19.26534750967	1975.6346524903302
37.21983	-107.85333	1965.6	979270.592	3814	1971	-20.02981457325	1945.57018542675
37.2195	-107.72633	2095.2	979238.399	3814	1971	-19.99868756517	2075.20131243483
37.219	-107.63667	2081.7	979241.261	3814	1971	-19.8986568297	2061.8013431703
37.217	-107.5145	2170.1	979222.191	3814	1971	-19.62072905221	2150.4792709477897
37.21517	-106.16833	2568.2	979148.373	3814	1971	-17.29985062379	2550.90014937621
37.21467	-107.396	2261.9	979203.114	3814	1971	-19.43265298521	2242.46734701479
37.2145	-106.82533	2554.2	979162.061	3814	1971	-17.51208537368	2536.68791462632
37.21433	-107.03617	2203.7	979220.954	3814	1971	-18.54140884155	2185.15859115845
37.2135	-106.861	2349.1	979202.313	3814	1971	-17.70808100111	2331.39191899889
37.21283	-107.57783	2102.8	979236.685	3814	1971	-19.79391673565	2083.0060832643503
37.21283	-107.5495	2096.4	979237.488	3814	1971	-19.72081009815	2076.67918990185
37.21283	-106.794	2422.2	979184.987	3814	1971	-17.34634060761	2404.85365939239
37.21283	-106.45267	2718.5	979120.516	3814	1971	-16.52331750409	2701.97668249591
37.2115	-107.2125	2099.4	979232.962	3814	1971	-19.0500789277	2080.3499210723003
37.21083	-107.297	2012.9	979251.918	3814	1971	-19.2477222691	1993.6522777309
37.2105	-106.29017	2820.0	979118.094	3814	1971	-16.79870688649	2803.20129311351
37.21033	-106.88033	2300.0	979209.835	3814	1971	-17.82181087246	2282.17818912754
37.209	-107.79483	2097.9	979239.663	3814	1971	-20.09425296917	2077.80574703083
37.20867	-108.18833	2188.1	979258.021	3814	1971	-19.95975039924	2168.14024960076
37.20867	-107.24983	2032.7	979248.141	3814	1971	-19.15827731474	2013.54172268526
37.20717	-108.21883	2096.1	979279.425	3814	1971	-20.00429572797	2076.0957042720297
37.20633	-106.338	2856.5	979105.974	3814	1971	-16.68105892483	2839.81894107517
37.20617	-107.32133	1984.8	979256.512	3814	1971	-19.34021473581	1965.45978526419
37.204	-106.895	2263.1	979215.416	3814	1971	-17.91947634897	2245.18052365103
37.20183	-106.20183	2484.7	979170.378	3814	1971	-17.17658540029	2467.5234145997097
37.199	-107.37633	2125.9	979228.587	3814	1971	-19.51711301639	2106.38288698361
37.19867	-107.65867	2078.4	979242.173	3814	1971	-20.06282976161	2058.33717023839
37.19867	-107.604	2098.5	979237.669	3814	1971	-19.950922089	2078.549077911
37.1985	-108.09167	2241.2	979237.126	3814	1971	-19.97627489134	2221.22372510866
37.1985	-107.76783	2078.4	979242.413	3814	1971	-20.13697811348	2058.26302188652
37.1985	-107.6995	2079.6	979241.713	3814	1971	-20.10440027447	2059.4955997255297
37.19833	-108.12333	2160.7	979255.509	3814	1971	-19.99187610442	2140.70812389558
37.19833	-107.82083	2094.8	979241.299	3814	1971	-20.16573106707	2074.6342689329304
37.19717	-108.01567	2287.2	979224.759	3814	1971	-19.97287022564	2267.22712977436
37.19667	-106.17333	2641.0	979129.893	3814	1971	-17.28974785803	2623.71025214197
37.1965	-108.0515	2272.5	979228.628	3814	1971	-19.97570994418	2252.52429005582
37.19583	-107.26983	2015.3	979251.264	3814	1971	-19.29450934701	1996.00549065299
37.19583	-106.00117	2347.5	979214.277	3814	1971	-17.47193484031	2330.02806515969
37.19517	-106.444	2699.0	979121.998	3814	1971	-16.56316017868	2682.43683982132
37.193	-107.7265	2072.9	979242.958	3814	1971	-20.14627813139	2052.7537218686102
37.19183	-107.03967	2163.7	979230.388	3814	1971	-18.62984068052	2145.07015931948
37.19117	-107.5495	2088.4	979238.572	3814	1971	-19.85094581119	2068.5490541888103
37.18533	-107.35283	2032.4	979245.365	3814	1971	-19.56608624765	2012.83391375235
37.18383	-108.19533	2138.7	979266.715	3814	1971	-20.12537083278	2118.57462916722
37.18383	-107.57683	2051.0	979247.183	3814	1971	-19.96156378051	2031.03843621949
37.1825	-107.19083	2185.7	979219.338	3814	1971	-19.15030080292	2166.54969919708
37.1815	-106.03733	2360.6	979207.76	3814	1971	-17.44610958799	2343.15389041201
37.18117	-106.06467	2392.0	979193.741	3814	1971	-17.44525037314	2374.55474962686
37.17767	-107.28917	2001.3	979252.783	3814	1971	-19.45891567874	1981.84108432126
37.17733	-107.3375	1962.3	979259.554	3814	1971	-19.58342602869	1942.71657397131
37.177	-106.088	2442.6	979181.669	3814	1971	-17.43703180216	2425.1629681978397
37.1765	-108.14567	2129.0	979261.953	3814	1971	-20.15119292918	2108.84880707082
37.1765	-107.78617	2069.2	979244.805	3814	1971	-20.26226581937	2048.93773418063
37.1765	-106.93667	2170.4	979238.329	3814	1971	-18.2215291196	2152.1784708804003
37.17617	-106.17417	2680.7	979121.206	3814	1971	-17.29432196086	2663.4056780391397
37.17483	-107.18467	2156.1	979225.821	3814	1971	-19.16553102041	2136.93446897959
37.17367	-107.7495	2042.1	979249.303	3814	1971	-20.25009614516	2021.8499038548398
37.17133	-107.54983	2078.7	979240.719	3814	1971	-19.96079970291	2058.7392002970896
37.17117	-108.05567	2209.1	979238.987	3814	1971	-20.15202975285	2188.94797024715
37.1695	-107.60433	2058.3	979246.853	3814	1971	-20.10895520861	2038.1910447913901
37.16933	-107.82083	2064.1	979247.387	3814	1971	-20.32990600743	2043.7700939925699
37.16933	-107.677	2029.0	979253.05	3814	1971	-20.23047253232	2008.76952746768
37.16933	-107.6405	2061.3	979246.774	3814	1971	-20.1853006805	2041.1146993195002
37.16917	-107.85717	2008.6	979261.551	3814	1971	-20.3439443498	1988.2560556501999
37.16883	-107.71367	2010.4	979256.126	3814	1971	-20.25511784327	1990.14488215673
37.16833	-106.4385	2671.5	979123.842	3814	1971	-16.61357867332	2654.88642132668
37.166	-106.12583	2507.5	979160.765	3814	1971	-17.40306823877	2490.09693176123
37.16583	-106.94333	2153.7	979243.803	3814	1971	-18.28597683114	2135.41402316886
37.1635	-106.95317	2157.9	979243.225	3814	1971	-18.34233054801	2139.55766945199
37.16267	-106.0585	2410.0	979193.506	3814	1971	-17.421876012	2392.578123988
37.16133	-107.32633	1952.5	979260.377	3814	1971	-19.64770423406	1932.85229576594
37.16083	-106.94767	2128.1	979249.843	3814	1971	-18.32218612683	2109.77781387317
37.15867	-106.2055	2527.7	979154.494	3814	1971	-17.18464875965	2510.51535124035
37.15617	-106.68333	2534.1	979150.1	3814	1971	-17.05951671459	2517.04048328541
37.15617	-106.42417	2662.4	979127.826	3814	1971	-16.64531975542	2645.75468024458
37.155	-108.11483	2135.4	979256.816	3814	1971	-20.27720273565	2115.12279726435
37.1545	-106.07117	2441.7	979184.921	3814	1971	-17.41424036932	2424.28575963068
37.15383	-108.0825	2157.9	979250.331	3814	1971	-20.27127151933	2137.62872848067
37.15333	-107.16583	2104.6	979241.011	3814	1971	-19.18621151002	2085.41378848998
37.15317	-107.35783	1924.5	979264.652	3814	1971	-19.76327831989	1904.73672168011
37.152	-106.03717	2383.8	979203.49	3814	1971	-17.40236734001	2366.39763265999
37.15183	-106.152	2608.7	979135.854	3814	1971	-17.3548756366	2591.3451243634
37.151	-106.23433	2567.9	979152.268	3814	1971	-17.06805560371	2550.83194439629
37.15017	-106.106	2492.3	979167.093	3814	1971	-17.4088369144	2474.8911630856
37.14367	-107.05683	2049.4	979258.654	3814	1971	-18.83400283569	2030.5659971643101
37.14167	-106.92267	2167.4	979240.277	3814	1971	-18.2452970995	2149.1547029005
37.14067	-107.7495	1979.6	979262.801	3814	1971	-20.40809420178	1959.19190579822
37.14033	-108.14567	2075.3	979270.484	3814	1971	-20.3719939603	2054.9280060397
37.13833	-107.5505	2040.3	979248.623	3814	1971	-20.14008228536	2020.15991771464
37.13767	-106.03717	2393.2	979201.907	3814	1971	-17.38314208925	2375.8168579107496
37.1365	-107.40733	2003.4	979249.317	3814	1971	-19.93564732656	1983.46435267344
37.13533	-106.39583	2674.3	979130.165	3814	1971	-16.6994144203	2657.6005855797002
37.13367	-106.35817	2635.9	979138.949	3814	1971	-16.74075356188	2619.15924643812
37.1335	-106.68233	2511.5	979158.093	3814	1971	-17.15028052508	2494.34971947492
37.13317	-107.66783	2004.0	979259.84	3814	1971	-20.38322690992	1983.61677309008
37.133	-107.71333	2020.2	979255.488	3814	1971	-20.41604819891	1999.78395180109
37.133	-107.63567	1984.8	979263.906	3814	1971	-20.34690114609	1964.45309885391
37.131	-107.1595	2086.0	979247.394	3814	1971	-19.23944235462	2066.76055764538
37.131	-106.07783	2420.1	979188.241	3814	1971	-17.38991526915	2402.7100847308498
37.12733	-107.37717	1912.6	979267.124	3814	1971	-19.9246796239	1892.6753203761
37.12283	-106.03717	2402.4	979201.305	3814	1971	-17.36679656741	2385.03320343259
37.12283	-106.00067	2386.5	979211.7	3814	1971	-17.36390361176	2369.13609638824
37.1215	-106.92183	2261.3	979219.735	3814	1971	-18.3010113653	2242.9989886347003
37.121	-106.257	2937.3	979072.606	3814	1971	-16.98833343294	2920.31166656706
37.11633	-107.59783	2036.3	979252.451	3814	1971	-20.36091585104	2015.9390841489599
37.11633	-106.32183	2643.5	979134.776	3814	1971	-16.80717852929	2626.69282147071
37.1115	-107.0465	2010.4	979265.176	3814	1971	-18.8911989764	1991.5088010236002
37.11133	-107.73133	2033.3	979252.886	3814	1971	-20.52991974367	2012.77008025633
37.109	-107.38383	1903.1	979268.6	3814	1971	-20.02000606311	1883.0799939368899
37.10817	-106.05533	2417.6	979194.443	3814	1971	-17.36134283619	2400.23865716381
37.10733	-107.55817	1979.9	979261.463	3814	1971	-20.32726432377	1959.5727356762302
37.104	-106.20383	2815.7	979087.738	3814	1971	-17.1936581548	2798.5063418452
37.10333	-106.91667	2315.2	979209.564	3814	1971	-18.33065587606	2296.8693441239398
37.10117	-106.00633	2396.0	979208.05	3814	1971	-17.35152639903	2378.64847360097
37.09767	-106.82733	2677.3	979139.122	3814	1971	-17.86167784587	2659.43832215413
37.09683	-107.70333	2037.2	979252.77	3814	1971	-20.56825039257	2016.63174960743
37.09683	-107.6755	2016.5	979257.82	3814	1971	-20.54578356293	1995.95421643707
37.09683	-107.04617	2012.2	979266.672	3814	1971	-18.93680745987	1993.2631925401301
37.0935	-107.6105	1949.5	979270.995	3814	1971	-20.49167914909	1929.00832085091
37.0935	-106.0735	2434.4	979186.51	3814	1971	-17.3605875702	2417.0394124298
37.08967	-107.0505	1993.7	979270.32	3814	1971	-18.97706982279	1974.72293017721
37.08667	-106.30183	2634.3	979137.944	3814	1971	-16.86747156612	2617.43252843388
37.085	-106.89767	2254.3	979222.242	3814	1971	-18.28980525432	2236.01019474568
37.085	-106.38033	3096.4	979036.51	3814	1971	-16.76782620918	3079.63217379082
37.08083	-106.875	2270.4	979220.494	3814	1971	-18.1812364398	2252.2187635602
37.08067	-106.17367	2916.0	979061.902	3814	1971	-17.28159653958	2898.71840346042
37.08017	-107.19283	1971.4	979267.104	3814	1971	-19.54644668934	1951.8535533106601
37.07917	-106.0325	2417.3	979197.307	3814	1971	-17.35039657687	2399.94960342313
37.079	-106.10067	2455.1	979175.425	3814	1971	-17.36116450058	2437.73883549942
37.07867	-107.5775	1965.9	979265.743	3814	1971	-20.50968363424	1945.39031636576
37.07633	-107.532	1986.0	979258.082	3814	1971	-20.44614880421	1965.55385119579
37.07617	-106.14433	2718.5	979109.747	3814	1971	-17.33477838395	2701.16522161605
37.07483	-106.27067	2611.5	979143.851	3814	1971	-16.96217106952	2594.53782893048
37.07383	-106.00717	2402.7	979204.119	3814	1971	-17.35614558929	2385.34385441071
37.07217	-107.4045	1871.7	979274.528	3814	1971	-20.23315932453	1851.46684067547
37.06967	-106.0615	2437.4	979185.503	3814	1971	-17.35581978836	2420.04418021164
37.06867	-106.829	2312.8	979212.219	3814	1971	-17.98542951174	2294.81457048826
37.06833	-107.193	1959.2	979269.352	3814	1971	-19.59466364154	1939.6053363584601
37.06583	-107.0415	2105.5	979247.894	3814	1971	-19.02681054641	2086.47318945359
37.0655	-107.60467	1965.9	979266.529	3814	1971	-20.60266879663	1945.29733120337
37.06333	-106.96617	2280.5	979214.044	3814	1971	-18.71388952128	2261.78611047872
37.05983	-107.04617	2105.5	979247.276	3814	1971	-19.06737014139	2086.43262985861
37.0595	-106.09183	2460.0	979173.963	3814	1971	-17.36095304154	2442.63904695846
37.05683	-107.02183	2151.2	979238.03	3814	1971	-18.98122115479	2132.2187788452097
37.05583	-106.48133	3201.3	979020.076	3814	1971	-16.8233542447	3184.4766457553
37.05367	-106.18717	2524.6	979150.875	3814	1971	-17.25000470731	2507.34999529269
37.05367	-106.10967	2471.9	979167.977	3814	1971	-17.35893908966	2454.54106091034
37.0505	-106.04517	2424.6	979189.214	3814	1971	-17.36402524271	2407.23597475729
37.05033	-106.70333	2392.0	979186.422	3814	1971	-17.55470461839	2374.44529538161
37.05	-107.49617	1958.9	979260.017	3814	1971	-20.5180366512	1938.3819633488001
37.05	-106.006	2412.1	979200.073	3814	1971	-17.37366153906	2394.72633846094
37.04967	-107.53217	1947.6	979266.125	3814	1971	-20.57304113942	1927.02695886058
37.04967	-107.40467	1851.3	979276.541	3814	1971	-20.33650826359	1830.9634917364099
37.04783	-106.128	2481.3	979161.9	3814	1971	-17.35000868081	2463.9499913191903
37.0465	-106.41083	2959.6	979067.306	3814	1971	-16.82035285634	2942.77964714366
37.0435	-106.1505	2498.7	979156.116	3814	1971	-17.32653814971	2481.37346185029
37.0435	-106.06117	2438.1	979181.596	3814	1971	-17.36754091517	2420.7324590848298
37.04183	-107.1925	1923.2	979275.824	3814	1971	-19.70238178979	1903.49761821021
37.04117	-107.60183	1924.8	979274.378	3814	1971	-20.6859143987	1904.1140856012998
37.04117	-106.17783	2520.7	979151.627	3814	1971	-17.27703274577	2503.4229672542297
37.03967	-107.44167	1931.2	979263.198	3814	1971	-20.46560915154	1910.73439084846
37.03917	-107.478	1930.9	979264.831	3814	1971	-20.53621313248	1910.36378686752
37.03833	-107.19583	1909.5	979277.988	3814	1971	-19.72891438438	1889.77108561562
37.0375	-107.18383	1928.1	979276.161	3814	1971	-19.68792881082	1908.4120711891799
37.0365	-106.84283	2220.7	979233.602	3814	1971	-18.20309700238	2202.4969029976196
37.03533	-106.7235	2352.1	979199.154	3814	1971	-17.69583163672	2334.40416836328
37.035	-106.8055	2259.1	979222.849	3814	1971	-18.03312351931	2241.06687648069
37.03333	-106.84867	2226.2	979232.888	3814	1971	-18.24728936022	2207.95271063978
37.03333	-106.2335	2791.3	979102.84	3814	1971	-17.12187444885	2774.17812555115
37.03283	-107.14933	1930.3	979276.359	3814	1971	-19.57583700765	1910.7241629923499
37.03133	-106.77783	2295.1	979213.515	3814	1971	-17.93000442482	2277.16999557518
37.02667	-106.8605	2237.8	979230.08	3814	1971	-18.33775291539	2219.46224708461
37.025	-107.44183	1892.8	979271.824	3814	1971	-20.52534525463	1872.2746547453698
37.0245	-107.478	1901.0	979271.226	3814	1971	-20.59385879637	1880.4061412036299
37.02367	-107.21133	1897.0	979277.36	3814	1971	-19.84193518581	1877.15806481419
37.02267	-107.35083	1854.4	979276.835	3814	1971	-20.29299199755	1834.1070080024501
37.02267	-106.08383	2481.9	979166.836	3814	1971	-17.37666750972	2464.52333249028
37.02233	-106.447	3044.6	979052.498	3814	1971	-16.89552311913	3027.70447688087
37.02083	-106.705	2434.4	979180.446	3814	1971	-17.69947964815	2416.70052035185
37.01967	-106.00117	2428.6	979191.176	3814	1971	-17.40103379297	2411.19896620703
37.01683	-107.60467	1881.5	979282.426	3814	1971	-20.7605053657	1860.7394946343
37.01533	-106.19633	2609.0	979131.483	3814	1971	-17.24457376364	2591.75542623636
37.014	-106.42233	3005.0	979060.97	3814	1971	-16.89473932854	2988.10526067146
37.01367	-106.3355	2937.3	979068.794	3814	1971	-16.89527480936	2920.40472519064
37.01317	-106.88683	2169.2	979238.379	3814	1971	-18.52981614492	2150.67018385508
37.01117	-107.282	1867.5	979276.497	3814	1971	-20.11910442343	1847.38089557657
37.01	-107.496	1892.2	979273.746	3814	1971	-20.66705686449	1871.53294313551
37.01	-107.478	1866.9	979277.492	3814	1971	-20.64179905399	1846.25820094601
37.00917	-106.911	2195.4	979232.002	3814	1971	-18.66228437247	2176.73771562753
37.00717	-107.25833	1887.6	979274.524	3814	1971	-20.0561661929	1867.5438338070999
37.00517	-106.6905	2593.5	979146.427	3814	1971	-17.72432502089	2575.77567497911
37.00467	-106.911	2152.5	979239.571	3814	1971	-18.68317391165	2133.81682608835
37.0025	-106.79083	2329.2	979203.475	3814	1971	-18.14589045729	2311.0541095427097
36.99517	-106.15533	2679.2	979111.147	3814	1971	-17.33285355706	2661.86714644294
36.9905	-106.204	2775.2	979095.352	3814	1971	-17.23714662119	2757.96285337881
36.98133	-106.5075	2707.5	979113.17	3814	1971	-17.17434264361	2690.32565735639
39.99967	-109.19983	1711.5	979621.861	6209	9999	-17.84067598923	1693.65932401077
39.99917	-107.86833	2020.4	979527.306	6209	9999	-15.96473335962	2004.4352666403802
39.99883	-107.92533	1973.8	979529.493	6209	9999	-16.29568037719	1957.50431962281
39.99867	-107.62867	2300.1	979482.976	6209	9999	-14.64980353661	2285.45019646339
39.998	-107.75283	2100.1	979515.827	6209	9999	-15.36731650129	2084.73268349871
39.9975	-107.59117	2164.6	979507.565	6209	9999	-14.43950040252	2150.16049959748
39.99583	-107.78333	2022.8	979529.603	6209	9999	-15.51805227472	2007.28194772528
39.9955	-107.68133	2372.1	979465.885	6209	9999	-14.97274252837	2357.12725747163
39.992	-107.6075	2155.3	979508.572	6209	9999	-14.54032306894	2140.7596769310603
39.99083	-107.90617	2005.4	979525.085	6209	9999	-16.18068375471	1989.2193162452902
39.98833	-109.2235	1720.9	979619.458	6209	9999	-17.89159861861	1703.00840138139
39.98767	-109.41417	1447.4	979678.671	6209	9999	-18.20623347911	1429.19376652089
39.9845	-109.25783	1675.7	979629.745	6209	9999	-17.95963471213	1657.74036528787
39.98367	-107.7955	2138.1	979505.601	6209	9999	-15.57150890385	2122.52849109615
39.983	-107.64583	2166.4	979508.224	6209	9999	-14.77580775965	2151.62419224035
39.982	-107.68467	2444.8	979448.374	6209	9999	-15.00272478242	2429.79727521758
39.9795	-107.6355	2149.1	979508.831	6209	9999	-14.71892868616	2134.38107131384
39.978	-108.98217	1658.1	979636.481	6209	9999	-17.32232152729	1640.7776784727098
