Lon	Lat	h	gravity disturbance(mGal)
11.583333	44.5	0	-100.8881143115
11.583333	44.583333	56.115786	-76.0066397266
11.583333	44.666667	0	-51.06994336046
11.583333	44.75	28.848955	-23.23796533883
11.583333	44.833333	0	-6.723496261962
11.583333	44.916667	28.029409	9.200337068904
11.583333	45	0.48246291	3.854260163649
11.666667	42.333333	30.299091	51.77016380973
11.666667	42.416667	90.213971	48.35461648192
11.666667	42.5	204.98918	60.35699831788
11.666667	42.583333	231.2925	57.40948014257
11.666667	42.666667	405.37681	77.04697036157
11.666667	42.75	566.0209	85.34499950859
11.666667	42.833333	772.04816	96.26217420848
11.666667	42.916667	799.12214	91.51636465106
11.666667	43	356.48144	59.05642008983
11.666667	43.083333	373.8829	74.46803564779
11.666667	43.166667	418.18582	75.05675590025
11.666667	43.25	388.82987	71.85289856153
11.666667	43.333333	361.86077	67.57877596062
11.666667	43.416667	398.46975	66.04349187853
11.666667	43.5	205.79811	37.88800021596
11.666667	43.583333	674.78395	78.384995828
11.666667	43.666667	1133.8774	112.3266120564
11.666667	43.75	784.27782	70.98511115835
11.666667	43.833333	884.95811	64.51748309999
11.666667	43.916667	888.0521	60.38102077497
11.666667	44	838.02371	42.0174301313
11.666667	44.083333	515.45504	0.5722919770079
11.666667	44.166667	420.63127	-20.83205304508
11.666667	44.25	229.39524	-64.27535733309
11.666667	44.333333	101.72112	-95.95583944968
11.666667	44.416667	56.542852	-100.8748675522
11.666667	44.5	0	-88.77038157742
11.666667	44.583333	31.451169	-63.19024878536
11.666667	44.666667	0	-43.6297320098
11.666667	44.75	24.524152	-15.51340201722
11.666667	44.833333	0	0.9599240394564
11.666667	44.916667	16.302009	3.995155852365
11.666667	45	0	6.052832259051
11.75	42.166667	7.3904088	50.19410521907
11.75	42.25	31.342702	48.99551516786
11.75	42.333333	93.725469	55.71314467012
11.75	42.416667	131.29624	49.83030208745
11.75	42.5	351.10766	69.41430791212
11.75	42.583333	416.96749	69.95287833167
11.75	42.666667	501.02662	79.03786116792
11.75	42.75	440.0709	72.74685148246
11.75	42.833333	389.6979	55.86251607603
11.75	42.916667	574.21508	68.19543860317
11.75	43	437.72439	66.27151823988
11.75	43.083333	422.04245	76.91999206809
11.75	43.166667	349.89075	66.43568761362
11.75	43.25	318.60872	60.23138414051
11.75	43.333333	289.33085	58.72462550514
11.75	43.416667	377.27147	61.19713387847
11.75	43.5	259.75145	36.13202728552
11.75	43.583333	616.87157	70.45096250344
11.75	43.666667	631.38319	58.55428919492
11.75	43.75	400.29617	16.97341919211
11.75	43.833333	1005.6388	69.41731953454
11.75	43.916667	944.01595	56.02706233034
11.75	44	683.14911	20.79968086814
11.75	44.083333	471.48909	-11.388923512
11.75	44.166667	366.89344	-36.35856600752
11.75	44.25	137.05618	-79.9794901706
11.75	44.333333	65.265042	-98.58225867774
11.75	44.416667	8.4167317	-97.14489701231
11.75	44.5	8.8139746	-82.93588872057
11.75	44.583333	0	-60.11713454335
11.75	44.666667	0	-34.93211094288
11.75	44.75	9.5670737	-16.72296156912
11.75	44.833333	0	-5.925241165805
11.75	44.916667	23.651966	0.9693753341367
11.75	45	0	5.264264110494
11.833333	42.083333	143.09468	65.80100020042
11.833333	42.166667	167.23811	57.22493145655
11.833333	42.25	129.77497	51.89680036661
11.833333	42.333333	184.03836	56.36901439683
11.833333	42.416667	138.53465	49.11380196475
11.833333	42.5	363.99558	71.31866627041
