Lon	Lat	h	gravity disturbance(mGal)
16.095	42.38	2500	32.69455708246
16.164	42.336	2500	38.25439288381
16.233	42.292	2500	46.12868592329
16.302	42.248	2500	50.89730094596
16.371	42.204	2500	55.01691738026
16.44	42.16	2500	64.02220061972
16.509	42.116	2500	70.6964132867
16.578	42.072	2500	68.85000502166
16.647	42.028	2500	67.3673183039
16.716	41.984	2500	71.1797126888
16.785	41.94	2500	72.03528120723
16.854	41.896	2500	66.58872737795
16.923	41.852	2500	58.61256298108
16.992	41.808	2500	47.91478470949
17.061	41.764	2500	36.49150404428
17.13	41.72	2500	30.55807846852
17.199	41.676	2500	27.88648468375
17.268	41.632	2500	22.56523009301
17.337	41.588	2500	17.6246502491
17.406	41.544	2500	15.363075042
17.475	41.5	2500	10.63336170475
17.544	41.456	2500	4.038520106242
17.613	41.412	2500	1.159115619309
17.682	41.368	2500	-1.193292034074
17.751	41.324	2500	-7.73846580735
17.82	41.28	2500	-13.20768439683
17.889	41.236	2500	-13.25090148878
17.958	41.192	2500	-12.3296503503
18.027	41.148	2500	-12.94065222037
18.096	41.104	2500	-12.31121031662
18.165	41.06	2500	-11.41736915855
18.234	41.016	2500	-14.29572950258
18.303	40.972	2500	-19.44351544747
18.372	40.928	2500	-21.18405581708
18.441	40.884	2500	-18.87365618565
18.51	40.84	2500	-17.73054458649
18.579	40.796	2500	-19.80097849348
18.648	40.752	2500	-22.22446765803
18.717	40.708	2500	-25.56567835885
18.786	40.664	2500	-31.98615348445
18.855	40.62	2500	-36.55182444842
18.924	40.576	2500	-35.4955950904
18.993	40.532	2500	-34.70325372206
19.062	40.488	2500	-34.79213409765
19.131	40.444	2500	-27.17039675719
19.2	40.4	2500	-16.45647986539
11.855	44.82	2500	-9.29747063747
11.924	44.776	2500	-15.89403135878
11.993	44.732	2500	-24.25575891358
12.062	44.688	2500	-30.36133320826
12.131	44.644	2500	-38.87031133907
12.2	44.6	2500	-52.51904686716
12.269	44.556	2500	-63.33739871138
12.338	44.512	2500	-67.0176172644
12.407	44.468	2500	-68.43269217249
12.476	44.424	2500	-69.90689781112
12.545	44.38	2500	-70.45614527126
12.614	44.336	2500	-71.32921617234
12.683	44.292	2500	-72.02696238764
12.752	44.248	2500	-70.90565120862
12.821	44.204	2500	-70.10077666898
12.89	44.16	2500	-69.13009081071
12.959	44.116	2500	-63.15640464756
13.028	44.072	2500	-54.2454762563
13.097	44.028	2500	-48.20231101519
13.166	43.984	2500	-42.1922713068
13.235	43.94	2500	-33.80223519169
13.304	43.896	2500	-30.11064039189
13.373	43.852	2500	-31.99595848216
13.442	43.808	2500	-29.57844175082
13.511	43.764	2500	-21.52422779336
13.58	43.72	2500	-15.60309417279
13.649	43.676	2500	-12.31525608336
13.718	43.632	2500	-8.899209202262
13.787	43.588	2500	-7.575685016192
13.856	43.544	2500	-6.804192770993
13.925	43.5	2500	-2.349201128204
13.994	43.456	2500	1.853061240809
14.063	43.412	2500	2.412199640034
14.132	43.368	2500	4.648831417597
14.201	43.324	2500	8.722947973361
14.27	43.28	2500	8.167464449116
14.339	43.236	2500	5.910999069592
14.408	43.192	2500	8.049701961177
14.477	43.148	2500	9.527134363019
14.546	43.104	2500	6.252860243805
14.615	43.06	2500	3.915215165406
14.684	43.016	2500	3.46085478391
14.753	42.972	2500	0.04720627977406
14.822	42.928	2500	-3.816756737685
14.891	42.884	2500	-4.177209100575
14.96	42.84	2500	-3.817272568796
15.029	42.796	2500	-3.027038043513
15.098	42.752	2500	0.4691321128902
15.167	42.708	2500	2.687531511292
15.236	42.664	2500	1.749308068355
15.305	42.62	2500	3.393764437831
15.374	42.576	2500	7.664839879951
15.443	42.532	2500	9.207691103086
15.512	42.488	2500	10.52151692083
15.581	42.444	2500	15.11817225168
15.65	42.4	2500	18.97447929515
15.719	42.356	2500	21.93826731478
15.788	42.312	2500	28.1510645447
15.857	42.268	2500	33.77297722675
15.926	42.224	2500	36.07434114752
15.995	42.18	2500	43.57668016315
16.064	42.136	2500	59.68852696494
16.133	42.092	2500	75.53136866694
16.202	42.048	2500	85.7407464995
16.271	42.004	2500	90.42423326004
16.34	41.96	2500	88.02886309631
16.409	41.916	2500	82.37109955367
16.478	41.872	2500	80.45699320984
16.547	41.828	2500	79.33130606173
16.616	41.784	2500	75.5468702156
16.685	41.74	2500	76.10265856606
16.754	41.696	2500	80.80033632947
16.823	41.652	2500	77.37147065683
16.892	41.608	2500	65.62596636837
16.961	41.564	2500	57.43912121865
17.03	41.52	2500	52.93784168448
17.099	41.476	2500	44.46160981271
17.168	41.432	2500	34.22626959928
17.237	41.388	2500	28.0056456301
17.306	41.344	2500	25.26418180544
17.375	41.3	2500	23.65319257507
17.444	41.256	2500	21.23719729568
17.513	41.212	2500	17.13221296296
17.582	41.168	2500	15.11329324533
17.651	41.124	2500	18.19247476842
17.72	41.08	2500	23.8401937402
17.789	41.036	2500	31.41103590814
17.858	40.992	2500	41.43755482371
17.927	40.948	2500	47.20376127203
17.996	40.904	2500	43.61882939747
18.065	40.86	2500	36.95607913592
18.134	40.816	2500	33.21762063972
18.203	40.772	2500	31.51991112329
18.272	40.728	2500	32.69968184227
18.341	40.684	2500	36.94113747681
18.41	40.64	2500	38.422291572
18.479	40.596	2500	34.84213913527
18.548	40.552	2500	28.76684787054
18.617	40.508	2500	17.55491663449
18.686	40.464	2500	0.2838886263845
18.755	40.42	2500	-13.47009199346
18.824	40.376	2500	-18.66889433337
18.893	40.332	2500	-23.77820743291
18.962	40.288	2500	-34.52983764287
19.031	40.244	2500	-45.6045259531
19.1	40.2	2500	-51.78701647637
11.755	44.62	2500	-45.67230982122
11.824	44.576	2500	-53.90639736351
11.893	44.532	2500	-61.97093954601
11.962	44.488	2500	-72.73346298664
12.031	44.444	2500	-82.859867282
12.1	44.4	2500	-86.10362801473
12.169	44.356	2500	-86.05896562894
12.238	44.312	2500	-87.49306345717
12.307	44.268	2500	-85.4545677937
12.376	44.224	2500	-78.78813486446
12.445	44.18	2500	-75.65913539249
12.514	44.136	2500	-75.6584746922
12.583	44.092	2500	-70.01126783539
12.652	44.048	2500	-60.7316058284
12.721	44.004	2500	-55.15168440287
12.79	43.96	2500	-49.78483995632
12.859	43.916	2500	-41.06233587962
12.928	43.872	2500	-36.22503564671
12.997	43.828	2500	-38.26643742855
13.066	43.784	2500	-39.38410286715
13.135	43.74	2500	-36.10571028076
13.204	43.696	2500	-31.85421427858
13.273	43.652	2500	-26.2126544964
13.342	43.608	2500	-17.73464711796
13.411	43.564	2500	-10.57446540713
13.48	43.52	2500	-7.937592869922
13.549	43.476	2500	-7.351982263515
13.618	43.432	2500	-6.304618487718
13.687	43.388	2500	-5.379516006343
13.756	43.344	2500	-6.241979907529
13.825	43.3	2500	-9.575884210911
13.894	43.256	2500	-12.87349622672
13.963	43.212	2500	-12.37198832111
14.032	43.168	2500	-8.90812120744
14.101	43.124	2500	-6.524183698708
14.17	43.08	2500	-6.298138057304
14.239	43.036	2500	-7.332420192085
14.308	42.992	2500	-9.097420335991
14.377	42.948	2500	-9.151137223995
14.446	42.904	2500	-5.849672507452
14.515	42.86	2500	-2.739509408656
14.584	42.816	2500	-2.684529379771
14.653	42.772	2500	-3.006008465434
14.722	42.728	2500	-1.857571989561
14.791	42.684	2500	-0.614393064069
14.86	42.64	2500	1.531305978553
14.929	42.596	2500	5.745054387241
14.998	42.552	2500	9.252851951125
15.067	42.508	2500	10.41472734347
15.136	42.464	2500	11.75813250036
15.205	42.42	2500	13.94302746789
15.274	42.376	2500	14.37593246916
15.343	42.332	2500	13.19299038443
15.412	42.288	2500	14.50978913358
15.481	42.244	2500	20.78708526572
15.55	42.2	2500	28.80232351004
15.619	42.156	2500	34.64177998627
15.688	42.112	2500	42.12506823915
15.757	42.068	2500	57.1899276185
15.826	42.024	2500	75.27204472417
15.895	41.98	2500	90.536369704
15.964	41.936	2500	110.4522455034
16.033	41.892	2500	137.0293828565
16.102	41.848	2500	149.0620171369
16.171	41.804	2500	132.19795722
16.24	41.76	2500	104.6319597002
16.309	41.716	2500	88.08578069122
16.378	41.672	2500	81.67990774961
16.447	41.628	2500	78.62269899022
16.516	41.584	2500	77.16496022656
16.585	41.54	2500	73.21126419946
16.654	41.496	2500	67.42249102007
16.723	41.452	2500	67.4485360511
16.792	41.408	2500	70.84931855399
16.861	41.364	2500	69.34592201215
16.93	41.32	2500	67.38575543075
16.999	41.276	2500	70.74210135212
17.068	41.232	2500	73.57653416786
17.137	41.188	2500	74.48802796421
17.206	41.144	2500	78.14240058241
17.275	41.1	2500	78.36461681983
17.344	41.056	2500	69.98131710318
17.413	41.012	2500	63.80186107737
17.482	40.968	2500	65.91208545466
17.551	40.924	2500	68.20631426816
17.62	40.88	2500	69.20304740099
17.689	40.836	2500	73.15225332807
17.758	40.792	2500	75.16305442241
17.827	40.748	2500	73.1507346222
17.896	40.704	2500	74.18964462325
17.965	40.66	2500	76.74636352775
18.034	40.616	2500	74.06141271495
18.103	40.572	2500	70.96401182896
18.172	40.528	2500	72.07620265781
18.241	40.484	2500	71.00648224778
18.31	40.44	2500	66.0141031295
18.379	40.396	2500	62.62355153908
18.448	40.352	2500	60.0332826993
18.517	40.308	2500	55.03994803657
18.586	40.264	2500	47.66159100527
18.655	40.22	2500	34.54775130596
18.724	40.176	2500	15.19608130423
18.793	40.132	2500	-1.135733305979
18.862	40.088	2500	-10.48348599451
18.931	40.044	2500	-18.93890493641
19	40	2500	-27.47118991682
11.655	44.42	2500	-93.01418488441
11.724	44.376	2500	-92.4930828095
11.793	44.332	2500	-91.46196498886
11.862	44.288	2500	-90.0527161674
11.931	44.244	2500	-87.3255368969
12	44.2	2500	-81.60022742167
12.069	44.156	2500	-71.64329635998
12.138	44.112	2500	-59.52037698975
12.207	44.068	2500	-51.72160044662
12.276	44.024	2500	-50.60072100971
12.345	43.98	2500	-47.71790964408
12.414	43.936	2500	-37.11540612805
12.483	43.892	2500	-27.42897885106
12.552	43.848	2500	-25.77475305738
12.621	43.804	2500	-23.28629039798
12.69	43.76	2500	-13.6066773555
12.759	43.716	2500	-7.037878743432
12.828	43.672	2500	-10.46291901954
12.897	43.628	2500	-14.96642562167
12.966	43.584	2500	-14.42276178842
13.035	43.54	2500	-13.14571330955
13.104	43.496	2500	-11.14133629496
13.173	43.452	2500	-5.014951711502
13.242	43.408	2500	-0.6414474112759
13.311	43.364	2500	-4.362084548859
13.38	43.32	2500	-10.46225841161
13.449	43.276	2500	-12.95780276092
13.518	43.232	2500	-15.88123723728
13.587	43.188	2500	-21.4979585591
13.656	43.144	2500	-24.71688431775
13.725	43.1	2500	-24.7094751364
13.794	43.056	2500	-26.60652497557
13.863	43.012	2500	-31.24616945929
13.932	42.968	2500	-35.57824585609
14.001	42.924	2500	-38.73027052759
14.07	42.88	2500	-39.34467460542
14.139	42.836	2500	-35.19451634233
14.208	42.792	2500	-29.32736802794
14.277	42.748	2500	-26.26679725655
14.346	42.704	2500	-23.32887775225
14.415	42.66	2500	-16.83181530314
14.484	42.616	2500	-10.75320666626
14.553	42.572	2500	-8.574640336789
14.622	42.528	2500	-6.485034712611
14.691	42.484	2500	-2.590678075798
14.76	42.44	2500	-0.07781913176075
14.829	42.396	2500	2.099089207874
14.898	42.352	2500	7.39939931762
14.967	42.308	2500	12.69970753075
15.036	42.264	2500	14.3733560753
15.105	42.22	2500	15.84063646138
15.174	42.176	2500	19.74984679478
15.243	42.132	2500	24.37324857745
15.312	42.088	2500	30.83856758561
15.381	42.044	2500	41.06276958087
15.45	42	2500	53.12896355925
15.519	41.956	2500	68.24285902276
15.588	41.912	2500	89.85133589139
15.657	41.868	2500	113.6517558834
15.726	41.824	2500	134.8185377159
15.795	41.78	2500	154.3146138017
15.864	41.736	2500	161.5572065733
15.933	41.692	2500	138.6183408759
16.002	41.648	2500	97.25269046648
16.071	41.604	2500	72.3195931748
16.14	41.56	2500	69.98487913066
16.209	41.516	2500	67.67128870919
16.278	41.472	2500	60.99637743038
16.347	41.428	2500	63.18967704093
16.416	41.384	2500	71.55241495038
16.485	41.34	2500	74.75412432552
16.554	41.296	2500	74.60408944837
16.623	41.252	2500	76.44035024068
16.692	41.208	2500	79.41203694983
16.761	41.164	2500	83.77334224061
16.83	41.12	2500	89.67318248363
16.899	41.076	2500	94.27286294965
16.968	41.032	2500	98.92691194811
17.037	40.988	2500	106.4771463252
17.106	40.944	2500	113.5588583791
17.175	40.9	2500	117.5961329375
17.244	40.856	2500	120.5844957095
17.313	40.812	2500	121.5881902766
17.382	40.768	2500	119.5417163308
17.451	40.724	2500	117.2529845855
17.52	40.68	2500	112.8885942215
17.589	40.636	2500	103.0879489722
17.658	40.592	2500	94.27262219432
17.727	40.548	2500	91.76425108492
17.796	40.504	2500	89.81327367437
17.865	40.46	2500	86.50664327732
17.934	40.416	2500	86.57561315477
18.003	40.372	2500	86.78295403417
18.072	40.328	2500	83.43094648122
18.141	40.284	2500	82.99487314378
18.21	40.24	2500	86.79763215618
18.279	40.196	2500	87.97568687129
18.348	40.152	2500	87.52176439781
18.417	40.108	2500	85.99639125144
18.486	40.064	2500	74.23942249183
18.555	40.02	2500	55.55890897053
18.624	39.976	2500	45.99267964664
18.693	39.932	2500	41.90643388302
18.762	39.888	2500	27.72022875615
18.831	39.844	2500	9.582133408337
18.9	39.8	2500	1.02049293158
11.555	44.22	2500	-35.35964438406
11.624	44.176	2500	-22.32688495702
11.693	44.132	2500	-13.25812574429
11.762	44.088	2500	-14.20193832775
11.831	44.044	2500	-17.77066828552
11.9	44	2500	-15.14341836977
11.969	43.956	2500	-8.038138343558
12.038	43.912	2500	-1.313796592406
12.107	43.868	2500	4.627794135459
12.176	43.824	2500	10.72236744903
12.245	43.78	2500	15.45813303494
12.314	43.736	2500	15.7056985179
12.383	43.692	2500	10.88653333774
12.452	43.648	2500	6.360267920691
12.521	43.604	2500	9.029919141135
12.59	43.56	2500	19.15771665324
12.659	43.516	2500	30.16197907275
12.728	43.472	2500	35.00629327249
12.797	43.428	2500	31.56222518061
12.866	43.384	2500	25.56571774939
12.935	43.34	2500	25.73050851176
13.004	43.296	2500	31.39120835041
13.073	43.252	2500	32.89244570048
13.142	43.208	2500	27.76319376903
13.211	43.164	2500	22.79265901439
13.28	43.12	2500	18.50303069517
13.349	43.076	2500	9.762914035427
13.418	43.032	2500	0.7960516347438
13.487	42.988	2500	-0.8228957192102
13.556	42.944	2500	-1.498085403284
13.625	42.9	2500	-12.86293007983
13.694	42.856	2500	-31.2367817731
13.763	42.812	2500	-43.31466055589
13.832	42.768	2500	-45.7069497779
13.901	42.724	2500	-44.78090566504
13.97	42.68	2500	-43.81701439407
14.039	42.636	2500	-41.41772983637
14.108	42.592	2500	-37.71370060957
14.177	42.548	2500	-34.17875049472
14.246	42.504	2500	-29.94293805401
14.315	42.46	2500	-23.21253522979
14.384	42.416	2500	-15.03616722918
14.453	42.372	2500	-8.485526706181
14.522	42.328	2500	-4.391316068286
14.591	42.284	2500	-0.07115239899491
14.66	42.24	2500	6.976779884127
14.729	42.196	2500	15.19762641173
14.798	42.152	2500	20.47813711226
14.867	42.108	2500	21.80934633795
14.936	42.064	2500	22.8513643048
15.005	42.02	2500	26.56078339136
15.074	41.976	2500	32.41988758003
15.143	41.932	2500	40.60385529261
15.212	41.888	2500	52.14996263732
15.281	41.844	2500	63.54564870392
15.35	41.8	2500	70.48071870717
15.419	41.756	2500	76.73987815977
15.488	41.712	2500	87.09860818907
15.557	41.668	2500	94.26411734417
15.626	41.624	2500	88.55303441333
15.695	41.58	2500	76.24077008455
15.764	41.536	2500	71.12895671018
15.833	41.492	2500	73.24192742093
15.902	41.448	2500	73.01134778395
15.971	41.404	2500	70.4535748163
16.04	41.36	2500	73.23701836839
16.109	41.316	2500	80.86039205875
16.178	41.272	2500	86.14050407196
16.247	41.228	2500	88.31668046163
16.316	41.184	2500	91.61155887902
16.385	41.14	2500	95.2506965934
16.454	41.096	2500	96.36439151635
16.523	41.052	2500	97.36199760404
16.592	41.008	2500	100.9667053294
16.661	40.964	2500	104.9453023658
16.73	40.92	2500	107.896333655
16.799	40.876	2500	111.1865840498
16.868	40.832	2500	113.5527401413
16.937	40.788	2500	113.9812031262
17.006	40.744	2500	115.8497258823
17.075	40.7	2500	118.7511169245
17.144	40.656	2500	115.9466920996
17.213	40.612	2500	106.5694522
17.282	40.568	2500	97.50910460529
17.351	40.524	2500	92.02592104405
17.42	40.48	2500	89.03668791795
17.489	40.436	2500	88.35141286081
17.558	40.392	2500	87.88585458781
17.627	40.348	2500	85.27038971042
17.696	40.304	2500	83.21229040931
17.765	40.26	2500	83.00378741524
17.834	40.216	2500	81.22046457295
17.903	40.172	2500	79.93514367257
17.972	40.128	2500	84.36174904958
18.041	40.084	2500	90.16967451831
18.11	40.04	2500	91.41101083117
18.179	39.996	2500	92.27577771718
18.248	39.952	2500	95.14350194557
18.317	39.908	2500	92.5735604886
18.386	39.864	2500	80.76606840159
18.455	39.82	2500	64.6256833388
18.524	39.776	2500	48.78494450047
18.593	39.732	2500	35.46332995619
18.662	39.688	2500	25.24198719698
18.731	39.644	2500	16.3285511503
18.8	39.6	2500	9.259087034508
11.455	44.02	2500	20.36163559431
11.524	43.976	2500	24.7558801675
11.593	43.932	2500	39.28144378911
11.662	43.888	2500	53.3768971092
11.731	43.844	2500	53.95394488055
11.8	43.8	2500	44.21525726652
11.869	43.756	2500	41.85197840272
11.938	43.712	2500	51.27719777036
12.007	43.668	2500	56.09706465677
12.076	43.624	2500	46.57825173329
12.145	43.58	2500	34.0014001889
12.214	43.536	2500	30.91270034652
12.283	43.492	2500	35.81309878147
12.352	43.448	2500	41.99402957337
12.421	43.404	2500	45.99152985776
12.49	43.36	2500	45.27477101206
12.559	43.316	2500	40.00706256182
12.628	43.272	2500	37.28745701661
12.697	43.228	2500	44.50969685106
12.766	43.184	2500	59.8507816747
12.835	43.14	2500	74.40700425647
12.904	43.096	2500	80.19802199684
12.973	43.052	2500	76.73459501962
13.042	43.008	2500	76.99896910509
13.111	42.964	2500	97.08712961913
13.18	42.92	2500	125.3777508476
13.249	42.876	2500	124.0917373108
13.318	42.832	2500	87.04195445706
13.387	42.788	2500	60.76333444778
13.456	42.744	2500	70.97378902561
13.525	42.7	2500	75.70313972565
13.594	42.656	2500	38.96069037914
13.663	42.612	2500	-5.25814495429
13.732	42.568	2500	-13.71317225924
13.801	42.524	2500	-0.3021250179813
13.87	42.48	2500	2.2670365869
13.939	42.436	2500	-8.20186741759
14.008	42.392	2500	-19.62036120631
14.077	42.348	2500	-23.64710077458
14.146	42.304	2500	-12.89579375818
14.215	42.26	2500	5.257544540704
14.284	42.216	2500	11.45990683575
14.353	42.172	2500	9.3660809938
14.422	42.128	2500	19.03785837829
14.491	42.084	2500	34.57340952799
14.56	42.04	2500	36.92103258892
14.629	41.996	2500	32.95216514498
14.698	41.952	2500	35.84488046933
14.767	41.908	2500	37.91788237546
14.836	41.864	2500	36.41180533211
14.905	41.82	2500	43.52445269209
14.974	41.776	2500	54.58036228863
15.043	41.732	2500	52.83571207286
15.112	41.688	2500	44.1595975369
15.181	41.644	2500	44.63482386363
15.25	41.6	2500	50.48749009813
15.319	41.556	2500	52.36858002711
15.388	41.512	2500	53.94890993138
15.457	41.468	2500	57.27218048133
15.526	41.424	2500	56.35130718993
15.595	41.38	2500	52.16257154714
15.664	41.336	2500	52.71864019427
15.733	41.292	2500	59.99554706548
15.802	41.248	2500	69.05461688476
15.871	41.204	2500	75.25175851342
15.94	41.16	2500	79.20846433827
16.009	41.116	2500	86.73590441308
16.078	41.072	2500	99.30557655
16.147	41.028	2500	108.4108179132
16.216	40.984	2500	108.3630399714
16.285	40.94	2500	105.3427738174
16.354	40.896	2500	104.8584435408
16.423	40.852	2500	103.4491201461
16.492	40.808	2500	99.18779134548
16.561	40.764	2500	96.80167248227
16.63	40.72	2500	98.98530987655
16.699	40.676	2500	102.0452425445
16.768	40.632	2500	100.0625648858
16.837	40.588	2500	90.02083713963
16.906	40.544	2500	75.57435523715
16.975	40.5	2500	64.08474914164
17.044	40.456	2500	57.46249506924
17.113	40.412	2500	51.79598287715
17.182	40.368	2500	46.44117386512
17.251	40.324	2500	44.32746803111
17.32	40.28	2500	44.186307926
17.389	40.236	2500	42.12728535045
17.458	40.192	2500	39.0145729229
17.527	40.148	2500	38.59185570629
17.596	40.104	2500	41.46419510835
17.665	40.06	2500	45.77878485001
17.734	40.016	2500	49.72924689337
17.803	39.972	2500	51.85922501045
17.872	39.928	2500	53.30633803915
17.941	39.884	2500	57.52374478813
18.01	39.84	2500	64.08712125729
18.079	39.796	2500	68.67756371438
18.148	39.752	2500	70.10586291205
18.217	39.708	2500	68.00043519952
18.286	39.664	2500	57.68508723403
18.355	39.62	2500	39.49020705409
18.424	39.576	2500	23.63286486915
18.493	39.532	2500	14.70286443297
18.562	39.488	2500	6.416918539642
18.631	39.444	2500	-2.08242875317
18.7	39.4	2500	-4.342220516662
